image_url,pokemon_name,total_zone_count,type,star,zone_url,other_pokemon_in_zone,zone_name
https://www.serebii.net/legendsz-a/pokemon/197.png,Umbreon,3,Dark,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/dark.shtml,Umbreon; Scrafty; Pangoro; Eevee; Scraggy; Pancham,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/657.png,Frogadier,3,Dark,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/dark.shtml,Greninja; Scrafty; Pangoro; Scraggy; Pancham,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/658.png,Greninja,3,Dark,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/dark.shtml,Greninja; Scrafty; Pangoro; Frogadier; Scraggy; Pancham,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/943.png,Mabosstiff,3,Dark,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/dark.shtml,Mabosstiff; Umbreon; Absol; Maschiff; Eevee,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/197.png,Umbreon,3,Dark,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/dark.shtml,Mabosstiff; Umbreon; Absol; Maschiff; Eevee,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/943.png,Mabosstiff,3,Dark,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/dark.shtml,Mabosstiff; Pangoro; Krookodile; Maschiff; Pancham; Krokorok,Wild Zone 7
https://www.serebii.net/legendsz-a/pokemon/943.png,Mabosstiff,3,Dark,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/dark.shtml,Mabosstiff; Absol; Pangoro; Maschiff; Pancham,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/135.png,Jolteon,3,Electric,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/electric.shtml,Raichu; Jolteon; Pikachu; Eevee,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/135.png,Jolteon,3,Electric,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/electric.shtml,Toxtricity; Heliolisk; Jolteon; Toxel; Helioptile; Eevee,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/669-b.png,Flabébé,3,Fairy,2,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Spritzee; Clefairy; Flabébé; Cleffa,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/669-b.png,Flabébé,3,Fairy,2,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Mime Jr.; Clefairy; Flabébé; Cleffa,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/669-b.png,Flabébé,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Mawile; Aromatisse; Floette; Spritzee,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/670-b.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Mawile; Aromatisse; Floette; Spritzee; Flabébé,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/927.png,Dachsbun,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Floette; Florges; Fidough,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/670.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Floette; Florges; Fidough,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/670-o.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Floette; Florges; Fidough,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/670-b.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Floette; Florges; Fidough,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/670.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dedenne; Aromatisse; Floette; Spritzee,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/670-o.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dedenne; Aromatisse; Floette; Spritzee,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/670-b.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dedenne; Aromatisse; Florges; Spritzee,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/671-o.png,Florges,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Mawile; Aromatisse; Florges; Spritzee,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/670.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Jigglypuff; Mawile; Florges; Igglybuff,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/927.png,Dachsbun,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Mawile; Bagon; Fidough; Florges; Floette,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/670-o.png,Floette,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Mawile; Bagon; Fidough; Florges,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/671-o.png,Florges,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Mawile; Bagon; Fidough; Florges; Floette,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/927.png,Dachsbun,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Dedenne; Bagon; Fidough; Florges; Floette,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/671-o.png,Florges,3,Fairy,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Dachsbun; Dedenne; Bagon; Fidough; Florges; Floette,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/700.png,Sylveon,3,Fairy,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Clefable; Slurpuff; Sylveon; Clefairy; Swirlix; Eevee,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/040.png,Wigglytuff,3,Fairy,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Wigglytuff; Clefable; Slurpuff; Jigglypuff; Clefairy; Swirlix,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/040.png,Wigglytuff,3,Fairy,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Wigglytuff; Clefable; Gardevoir; Jigglypuff; Clefairy; Kirlia,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/700.png,Sylveon,3,Fairy,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Wigglytuff; Gardevoir; Sylveon; Jigglypuff; Kirlia; Eevee,Wild Zone 7
https://www.serebii.net/legendsz-a/pokemon/040.png,Wigglytuff,3,Fairy,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fairy.shtml,Wigglytuff; Gardevoir; Sylveon; Jigglypuff; Kirlia; Eevee,Wild Zone 7
https://www.serebii.net/legendsz-a/pokemon/057.png,Primeape,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Primeape; Machoke; Hawlucha; Mankey; Machop,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/057.png,Primeape,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Primeape; Machoke; Falinks; Mankey; Machop,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/057.png,Primeape,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Primeape; Medicham; Hawlucha; Mankey; Meditite,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/539.png,Sawk,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Throh; Sawk; Hawlucha,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/538.png,Throh,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Throh; Sawk; Hawlucha,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/538.png,Throh,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Throh; Falinks; Medicham; Meditite,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/538.png,Throh,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Throh; Falinks; Pignite; Tepig,Wild Zone 7
https://www.serebii.net/legendsz-a/pokemon/539.png,Sawk,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Sawk; Falinks; Medicham; Meditite,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/539.png,Sawk,3,Fighting,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Sawk; Medicham; Pignite; Meditite; Tepig,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/652.png,Chesnaught,3,Fighting,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Pangoro; Scrafty; Chesnaught; Pancham; Scraggy; Quilladin,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/651.png,Quilladin,3,Fighting,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Pangoro; Scrafty; Chesnaught; Pancham; Scraggy,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/257.png,Blaziken,3,Fighting,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Blaziken; Pangoro; Lucario; Combusken; Pancham; Riolu,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/256.png,Combusken,3,Fighting,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fighting.shtml,Blaziken; Pangoro; Lucario; Pancham; Riolu,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/004.png,Charmander,3,Fire,2,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Litleo; Numel; Charmander,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/653.png,Fennekin,3,Fire,2,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Houndour; Numel; Fennekin,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/255.png,Torchic,3,Fire,2,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Torchic; Numel; Houndour,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/004.png,Charmander,3,Fire,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Lampent; Houndoom; Charmeleon; Litwick; Houndour,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/005.png,Charmeleon,3,Fire,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Lampent; Houndoom; Charmeleon; Litwick; Houndour; Charmander,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/653.png,Fennekin,3,Fire,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Houndoom; Fletchinder; Braixen; Houndour; Fletchling,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/256.png,Combusken,3,Fire,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Combusken; Fletchinder; Lampent; Torchic; Fletchling; Litwick,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/255.png,Torchic,3,Fire,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Combusken; Fletchinder; Lampent; Fletchling; Litwick,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/006.png,Charizard,3,Fire,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Charizard; Simisear; Chandelure; Charmeleon; Pansear; Lampent,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/005.png,Charmeleon,3,Fire,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Charizard; Simisear; Chandelure; Pansear; Lampent,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/136.png,Flareon,3,Fire,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Marowak; Talonflame; Flareon; Cubone; Fletchinder; Eevee,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/655.png,Delphox,3,Fire,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Delphox; Talonflame; Simisear; Braixen; Fletchinder; Pansear,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/257.png,Blaziken,3,Fire,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Simisear; Camerupt; Combusken; Pansear; Numel,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/256.png,Combusken,3,Fire,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Simisear; Camerupt; Pansear; Numel,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/136.png,Flareon,3,Fire,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Marowak; Camerupt; Flareon; Cubone; Numel; Eevee,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/257.png,Blaziken,3,Fire,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Charizard; Delphox; Torchic; Charmander; Fennekin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/006.png,Charizard,3,Fire,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Charizard; Delphox; Torchic; Charmander; Fennekin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/004.png,Charmander,3,Fire,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Charizard; Delphox; Torchic; Fennekin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/655.png,Delphox,3,Fire,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Charizard; Delphox; Torchic; Charmander; Fennekin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/653.png,Fennekin,3,Fire,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Charizard; Delphox; Torchic; Charmander,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/255.png,Torchic,3,Fire,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/fire.shtml,Blaziken; Charizard; Delphox; Charmander; Fennekin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/006.png,Charizard,3,Flying,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/flying.shtml,Talonflame; Skarmory; Charizard; Fletchinder; Charmeleon,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/005.png,Charmeleon,3,Flying,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/flying.shtml,Talonflame; Skarmory; Charizard; Fletchinder,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/973.png,Flamigo,3,Flying,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/flying.shtml,Flamigo; Pidgeot; Noivern; Pidgeotto; Noibat,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/973.png,Flamigo,3,Flying,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/flying.shtml,Flamigo; Talonflame; Noivern; Fletchinder; Noibat,Wild Zone 7
https://www.serebii.net/legendsz-a/pokemon/973.png,Flamigo,3,Flying,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/flying.shtml,Flamigo; Talonflame; Skarmory; Fletchinder,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/354.png,Banette,3,Ghost,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Banette; Lampent; Haunter; Shuppet; Litwick; Gastly,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/354.png,Banette,3,Ghost,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Mimikyu; Banette; Lampent; Shuppet; Litwick,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/354.png,Banette,3,Ghost,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Yamask; Banette; Lampent; Shuppet; Litwick,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/972.png,Houndstone,3,Ghost,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Houndstone; Gourgeist; Chandelure; Greavard; Pumpkaboo; Lampent,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/563.png,Cofagrigus,3,Ghost,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Cofagrigus; Gengar; Gourgeist; Yamask; Haunter; Pumpkaboo,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/563.png,Cofagrigus,3,Ghost,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Cofagrigus; Gengar; Chandelure; Yamask; Haunter; Lampent,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/563.png,Cofagrigus,3,Ghost,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Cofagrigus; Trevenant; Chandelure; Yamask; Phantump; Lampent,Wild Zone 7
https://www.serebii.net/legendsz-a/pokemon/972.png,Houndstone,3,Ghost,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Houndstone; Gengar; Trevenant; Greavard; Haunter; Phantump,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/972.png,Houndstone,3,Ghost,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ghost.shtml,Houndstone; Trevenant; Gourgeist; Greavard; Phantump; Pumpkaboo,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/252.png,Treecko,3,Grass,2,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Treecko; Budew; Bellsprout,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/650.png,Chespin,3,Grass,2,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Budew; Skiddo; Chespin,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/650.png,Chespin,3,Grass,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Roselia; Gogoat; Quilladin; Budew; Skiddo,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/651.png,Quilladin,3,Grass,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Roselia; Gogoat; Quilladin; Budew; Skiddo; Chespin,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/252.png,Treecko,3,Grass,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Grovyle; Roselia; Gogoat; Budew; Skiddo,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/003.png,Venusaur,3,Grass,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Roserade; Simisage; Venusaur; Roselia; Pansage; Ivysaur,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/652.png,Chesnaught,3,Grass,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Simisage; Roserade; Chesnaught; Pansage; Roselia; Quilladin,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/651.png,Quilladin,3,Grass,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Simisage; Roserade; Chesnaught; Pansage; Roselia,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/470.png,Leafeon,3,Grass,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Trevenant; Gourgeist; Leafeon; Phantump; Pumpkaboo; Eevee,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/470.png,Leafeon,3,Grass,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Amoonguss; Roserade; Leafeon; Foongus; Roselia; Eevee,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/652.png,Chesnaught,3,Grass,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Sceptile; Venusaur; Chesnaught; Treecko; Bulbasaur; Chespin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/650.png,Chespin,3,Grass,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Sceptile; Venusaur; Chesnaught; Treecko; Bulbasaur,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/252.png,Treecko,3,Grass,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Sceptile; Venusaur; Chesnaught; Bulbasaur; Chespin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/003.png,Venusaur,3,Grass,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/grass.shtml,Sceptile; Venusaur; Chesnaught; Treecko; Bulbasaur; Chespin,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/259.png,Marshtomp,3,Ground,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ground.shtml,Swampert; Hippowdon; Krookodile; Hippopotas; Krokorok,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/260.png,Swampert,3,Ground,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ground.shtml,Swampert; Hippowdon; Krookodile; Marshtomp; Hippopotas; Krokorok,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/615.png,Cryogonal,3,Ice,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Cryogonal; Bergmite; Vanillish; Vanillite,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/615.png,Cryogonal,3,Ice,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Cryogonal; Delibird; Vanillite,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/615.png,Cryogonal,3,Ice,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Cryogonal; Snorunt; Bergmite,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/471.png,Glaceon,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Glalie; Abomasnow; Glaceon; Snorunt; Snover; Eevee,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/362.png,Glalie,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Glalie; Abomasnow; Glaceon; Snorunt; Snover; Eevee,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/478.png,Froslass,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Froslass; Vanilluxe; Amaura; Snorunt; Vanillish,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/478.png,Froslass,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Glalie; Froslass; Snorunt,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/362.png,Glalie,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Glalie; Froslass; Snorunt,Wild Zone 4
https://www.serebii.net/legendsz-a/pokemon/362.png,Glalie,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Mr. Rime; Glalie; Amaura; Mr. Mime; Snorunt,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/478.png,Froslass,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Mr. Rime; Froslass; Glaceon; Mr. Mime; Snorunt; Eevee,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/471.png,Glaceon,3,Ice,4,https://www.serebii.net/legendsz-a/hyperspacewildzone/ice.shtml,Mr. Rime; Froslass; Glaceon; Mr. Mime; Snorunt; Eevee,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/083.png,Farfetch'd,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Farfetch'd; Eevee; Watchog; Patrat,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/137.png,Porygon,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Porygon; Pidgeotto; Audino; Pidgey,Wild Zone 10
https://www.serebii.net/legendsz-a/pokemon/945.png,Grafaiai,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Grafaiai; Lopunny; Audino; Shroodle; Buneary,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/335.png,Zangoose,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Zangoose; Watchog; Buneary; Patrat,Wild Zone 5
https://www.serebii.net/legendsz-a/pokemon/945.png,Grafaiai,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Grafaiai; Pidgeotto; Audino; Shroodle; Pidgey,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/335.png,Zangoose,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Zangoose; Eevee; Watchog; Patrat,Wild Zone 6
https://www.serebii.net/legendsz-a/pokemon/335.png,Zangoose,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Zangoose; Buneary; Pidgey,Wild Zone 7
https://www.serebii.net/legendsz-a/pokemon/083.png,Farfetch'd,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Farfetch'd; Buneary; Watchog; Patrat,Wild Zone 8
https://www.serebii.net/legendsz-a/pokemon/083.png,Farfetch'd,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Farfetch'd; Buneary; Pidgey,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/137.png,Porygon,3,Normal,3,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Porygon; Diggersby; Lopunny; Bunnelby; Buneary,Wild Zone 9
https://www.serebii.net/legendsz-a/pokemon/137.png,Porygon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Porygon; Porygon2; Porygon-Z,Wild Zone 1
https://www.serebii.net/legendsz-a/pokemon/196.png,Espeon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Vaporeon; Jolteon; Espeon; Eevee; Umbreon,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/135.png,Jolteon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Vaporeon; Jolteon; Espeon; Eevee; Umbreon,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/197.png,Umbreon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Vaporeon; Jolteon; Espeon; Eevee,Wild Zone 2
https://www.serebii.net/legendsz-a/pokemon/136.png,Flareon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Flareon; Sylveon; Leafeon; Eevee; Glaceon,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/471.png,Glaceon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Flareon; Sylveon; Leafeon; Eevee,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/470.png,Leafeon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Flareon; Sylveon; Leafeon; Eevee; Glaceon,Wild Zone 3
https://www.serebii.net/legendsz-a/pokemon/700.png,Sylveon,3,Normal,5,https://www.serebii.net/legendsz-a/hyperspacewildzone/normal.shtml,Flareon; Sylveon; Leafeon; Eevee; Glaceon,Wild Zone 3
